代碼",公私立,體制,學校名稱,學院名稱,系所代碼,系所名稱,電話,電話分機,傳真,電子郵件,系所網址
0039,公立,一般大學,國立臺中教育大學,人文學院,02321031,臺灣語文學系,04-2218-3443,無,04-2218-3440,taiwanese98@gmail.com,https://taiwanese.ntcu.edu.tw/
0039,公立,一般大學,國立臺中教育大學,人文學院,03131035,諮商與應用心理學系,04-2218-3352,無,04-2218-3350,gicep3352@mail.ntcu.edu.tw,https://gicep.ntcu.edu.tw
0039,公立,一般大學,國立臺中教育大學,人文學院,03131035,諮商與應用心理學系,04-2218-3352,無,04-2218-3350,gicep3352@mail.ntcu.edu.tw,https://gicep.ntcu.edu.tw
0039,公立,一般大學,國立臺中教育大學,人文學院,03131035,諮商與應用心理學系,04-2218-3352,無,04-2218-3350,gicep3352@mail.ntcu.edu.tw,https://gicep.ntcu.edu.tw
0039,公立,一般大學,國立臺中教育大學,人文學院,03191037,區域與社會發展學系,04-2218-3422,無,04-2218-3420,social@mail.ntcu.edu.tw,https://rsd.ntcu.edu.tw/
0039,公立,一般大學,國立臺中教育大學,人文學院,03191037,區域與社會發展學系,04-2218-3422,無,04-2218-3420,social@mail.ntcu.edu.tw,https://rsd.ntcu.edu.tw/
0039,公立,一般大學,國立臺中教育大學,人文學院,03191037,區域與社會發展學系,04-2218-3422,無,04-2218-3420,social@mail.ntcu.edu.tw,https://rsd.ntcu.edu.tw/
0039,公立,一般大學,國立臺中教育大學,管理學院,04131039,國際企業學系,04-2218-3358,無,04-2218-3356,ib@mail.ntcu.edu.tw,https://ib.ntcu.edu.tw/
0039,公立,一般大學,國立臺中教育大學,管理學院,04131040,管理學院國際經營管理碩士在職專班,04-2218-3612,無,04-2218-8520,emba@mail.ntcu.edu.tw,http://emba.ntcu.edu.tw/
0039,公立,一般大學,國立臺中教育大學,管理學院,04131040,管理學院國際經營管理碩士學位學程,04-2218-3612,無,04-2218-8520,imba@mail.ntcu.edu.tw,http://imba.ntcu.edu.tw/
0039,公立,一般大學,國立臺中教育大學,理學院,06131042,資訊工程學系,04-2218-3582,無,04-2218-3580,cis@mail.ntcu.edu.tw,https://cs.ntcu.edu.tw/
0039,公立,一般大學,國立臺中教育大學,理學院,06131042,資訊工程學系,04-2218-3582,無,04-2218-3580,cis@mail.ntcu.edu.tw,https://cs.ntcu.edu.tw/
0039,公立,一般大學,國立臺中教育大學,理學院,06133041,數位內容科技學系,04-2218-3592,無,04-2218-3590,dct@mail.ntcu.edu.tw,https://dct.ntcu.edu.tw/
0039,公立,一般大學,國立臺中教育大學,理學院,06133041,數位內容科技學系,04-2218-3592,無,04-2218-3590,dct@mail.ntcu.edu.tw,https://dct.ntcu.edu.tw/
0039,公立,一般大學,國立臺中教育大學,理學院,06133041,數位內容科技學系,04-2218-3592,無,04-2218-3590,dct@mail.ntcu.edu.tw,https://dct.ntcu.edu.tw/
0039,公立,一般大學,國立臺中教育大學,管理學院,10151045,永續觀光暨遊憩管理碩士學位學程,04-2218-3552,無,04-2218-3550,strm@gm.ntcu.edu.tw,http://strm.ntcu.edu.tw
0042,公立,技專校院,國立澎湖科技大學,人文暨管理學院,02311001,應用外語系,06-9264115,3701,06-9277413,cptan@gms.npu.edu.tw,https://afl.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,人文暨管理學院,04132002,行銷與物流管理系,06-9264115,3901,06-9260373,jiawei@gms.npu.edu.tw,http://mlm.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,人文暨管理學院,04132002,行銷與物流管理系,06-9264115,3901,06-9260373,jiawei@gms.npu.edu.tw,http://mlm.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,人文暨管理學院,04132002,行銷與物流管理系,06-9264115,3901,06-9260373,jiawei@gms.npu.edu.tw,http://mlm.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,人文暨管理學院,06131004,資訊管理系,06-9264115,3401,06-9277401,jacoblight@gms.npu.edu.tw,https://mis.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,人文暨管理學院,06131004,資訊管理系,06-9264115,3401,06-9277401,jacoblight@gms.npu.edu.tw,https://mis.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,海洋資源暨工程學院,07141005,電機工程系,06-9264115,5001,06-9274471,benjamin.ke@gms.npu.edu.tw,http://ee.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,海洋資源暨工程學院,07141005,電機工程系,06-9264115,5001,06-9274471,benjamin.ke@gms.npu.edu.tw,http://ee.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,海洋資源暨工程學院,07141005,電機工程系,06-9264115,5001,06-9274471,benjamin.ke@gms.npu.edu.tw,http://ee.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,海洋資源暨工程學院,07141007,資訊工程系,06-9264115,3501,06-9277361,liangbichen@gms.npu.edu.tw,http://csie.npu.edu.tw
0042,公立,技專校院,國立澎湖科技大學,海洋資源暨工程學院,07141009,電信工程系,06-9264115,3601,06-9277341,mtwu@gms.npu.edu.tw,https://ce.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,海洋資源暨工程學院,07211011,食品科學系,06-9264115,3801,06-9260259,t20134@gms.npu.edu.tw,http://fs.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,海洋資源暨工程學院,07211011,食品科學系,06-9264115,3801,06-9260259,t20134@gms.npu.edu.tw,http://fs.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,海洋資源暨工程學院,08312012,水產養殖系,06-9264115,3011,06-9277382,jjtzeng@gms.npu.edu.tw,https://aqc.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,海洋資源暨工程學院,08312012,水產養殖系,06-9264115,3011,06-9277382,jjtzeng@gms.npu.edu.tw,https://aqc.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,觀光休閒學院,10131014,餐旅管理系,06-9264115,3301,06-9277310,lichen@gms.npu.edu.tw,http://hm.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,觀光休閒學院,10151016,觀光休閒系,06-9264115,3101,06-9277290,hychao@gms.npu.edu.tw,https://dtl.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,觀光休閒學院,10151016,觀光休閒系,06-9264115,3101,06-9277290,hychao@gms.npu.edu.tw,https://dtl.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,觀光休閒學院,10151016,觀光休閒系,06-9264115,3101,06-9277290,hychao@gms.npu.edu.tw,https://dtl.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,觀光休閒學院,10151016,觀光休閒系,06-9264115,3101,06-9277290,hychao@gms.npu.edu.tw,https://dtl.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,觀光休閒學院,10152022,海洋遊憩系,06-9264115,5301,06-9269746,yusheng@gms.npu.edu.tw,https://www.marinesports.npu.edu.tw/
0042,公立,技專校院,國立澎湖科技大學,人文暨管理學院,10412025,航運管理系,06-9264115,3201,06-9265760,htc0220@gms.npu.edu.tw,https://stm.npu.edu.tw/
0043,公立,技專校院,國立勤益科技大學,人文創意學院,02299005,文化創意事業系,04-23924505,8901,04-23936331,culture@ncut.edu.tw,http://cci.web2.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,人文創意學院,02299005,文化創意事業系,04-23924505,8901,04-23936331,culture@ncut.edu.tw,http://cci.web2.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,人文創意學院,02311001,應用英語系,04-23924505,"86,128,624",04-23922867,eng@ncut.edu.tw,https://aenew.ncut.edu.tw/app/home.php
0043,公立,技專校院,國立勤益科技大學,人文創意學院,02311001,應用英語系,04-23924505,"86,128,624",04-23922867,eng@ncut.edu.tw,https://aenew.ncut.edu.tw/app/home.php
0043,公立,技專校院,國立勤益科技大學,管理學院,04131002,企業管理系,04-23924505,"77,157,716",04-23929584,baoffice@ncut.edu.tw,http://www.badger.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,管理學院,04131002,企業管理系,04-23924505,"77,157,716",04-23929584,baoffice@ncut.edu.tw,http://www.badger.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,管理學院,04131002,企業管理系,04-23924505,"77,157,716",04-23929584,baoffice@ncut.edu.tw,http://www.badger.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,管理學院,04131002,企業管理系,04-23924505,"77,157,716",04-23929584,baoffice@ncut.edu.tw,http://www.badger.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,管理學院,04132003,流通管理系,04-23924505,"78,027,803",04-23932065,dmoffice@ncut.edu.tw,http://www.dm.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,管理學院,04132003,流通管理系,04-23924505,"78,027,803",04-23932065,dmoffice@ncut.edu.tw,http://www.dm.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,管理學院,04132003,流通管理系,04-23924505,"78,027,803",04-23932065,dmoffice@ncut.edu.tw,http://www.dm.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,管理學院,04132003,流通管理系,04-23924505,"78,027,803",04-23932065,dmoffice@ncut.edu.tw,http://www.dm.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,管理學院,04132003,流通管理系,04-23924505,"78,027,803",04-23932065,dmoffice@ncut.edu.tw,http://www.dm.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,管理學院,04199041,健康產業科技研發與管理系,04-23924505,8320~8323,04-23922003,dlim@ncut.edu.tw,http://www.rsm.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,管理學院,04199041,健康產業科技研發與管理系,04-23924505,8320~8323,04-23922003,dlim@ncut.edu.tw,http://www.rsm.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,管理學院,04199041,健康產業科技研發與管理系,04-23924505,8320~8323,04-23922003,dlim@ncut.edu.tw,http://www.rsm.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,管理學院,06131010,資訊管理系,04-23924505,"79,117,912",04-23923725,misoffice@ncut.edu.tw,http://mis.web2.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,管理學院,06131010,資訊管理系,04-23924505,"79,117,912",04-23923725,misoffice@ncut.edu.tw,http://mis.web2.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,管理學院,06131010,資訊管理系,04-23924505,"79,117,912",04-23923725,misoffice@ncut.edu.tw,http://mis.web2.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,管理學院,06131010,資訊管理系,04-23924505,"79,117,912",04-23923725,misoffice@ncut.edu.tw,http://mis.web2.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,管理學院,06131010,資訊管理系,04-23924505,"79,117,912",04-23923725,misoffice@ncut.edu.tw,http://mis.web2.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,電資學院,06131013,資訊工程系,04-23924505,8701,04-23917426,csie@ncut.edu.tw,http://csie.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,電資學院,06131013,資訊工程系,04-23924505,8701,04-23917426,csie@ncut.edu.tw,http://csie.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,電資學院,06131013,資訊工程系,04-23924505,8701,04-23917426,csie@ncut.edu.tw,http://csie.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,電資學院,06131013,資訊工程系,04-23924505,8701,04-23917426,csie@ncut.edu.tw,http://csie.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,電資學院,06132039,人工智慧應用工程系,04-23924505,8501,04-23917331,aioffice@ncut.edu.tw,http://ai.ncut.edu.tw/index.php?Lang=zh-tw
0043,公立,技專校院,國立勤益科技大學,電資學院,06132039,人工智慧應用工程系,04-23924505,8501,04-23917331,aioffice@ncut.edu.tw,http://ai.ncut.edu.tw/index.php?Lang=zh-tw
0043,公立,技專校院,國立勤益科技大學,工程學院,07111020,化工與材料工程系,04-23924505,"75,307,510",04-23926617,ceoffice@ncut.edu.tw,http://chem.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,工程學院,07111020,化工與材料工程系,04-23924505,"75,307,510",04-23926617,ceoffice@ncut.edu.tw,http://chem.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,工程學院,07111020,化工與材料工程系,04-23924505,"75,307,510",04-23926617,ceoffice@ncut.edu.tw,http://chem.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,工程學院,07111020,化工與材料工程系,04-23924505,"75,307,510",04-23926617,ceoffice@ncut.edu.tw,http://chem.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,工程學院,07132026,冷凍空調與能源系,04-23924505,8221,04-23932758,raoffice@ncut.edu.tw,https://rac3.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,工程學院,07132026,冷凍空調與能源系,04-23924505,8221,04-23932758,raoffice@ncut.edu.tw,https://rac3.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,工程學院,07132026,冷凍空調與能源系,04-23924505,8221,04-23932758,raoffice@ncut.edu.tw,https://rac3.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,工程學院,07132026,冷凍空調與能源系,04-23924505,8221,04-23932758,raoffice@ncut.edu.tw,https://rac3.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,工程學院,07132026,冷凍空調與能源系,04-23924505,8221,04-23932758,raoffice@ncut.edu.tw,https://rac3.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,電資學院,07141011,電機工程系,04-23924505,7215,04-23924419,emoffice@ncut.edu.tw,http://eeweb.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,電資學院,07141011,電機工程系,04-23924505,7215,04-23924419,emoffice@ncut.edu.tw,http://eeweb.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,電資學院,07141011,電機工程系,04-23924505,7215,04-23924419,emoffice@ncut.edu.tw,http://eeweb.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,電資學院,07141011,電機工程系,04-23924505,7215,04-23924419,emoffice@ncut.edu.tw,http://eeweb.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,電資學院,07141011,電機工程系,04-23924505,7215,04-23924419,emoffice@ncut.edu.tw,http://eeweb.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,電資學院,07141011,電機工程系,04-23924505,7215,04-23924419,emoffice@ncut.edu.tw,http://eeweb.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,電資學院,07141012,電子工程系,04-23924505,7339,04-23926610,eeoffice@ncut.edu.tw,https://eet.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,電資學院,07141012,電子工程系,04-23924505,7339,04-23926610,eeoffice@ncut.edu.tw,https://eet.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,電資學院,07141012,電子工程系,04-23924505,7339,04-23926610,eeoffice@ncut.edu.tw,https://eet.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,電資學院,07141012,電子工程系,04-23924505,7339,04-23926610,eeoffice@ncut.edu.tw,https://eet.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,電資學院,07141012,電子工程系,04-23924505,7339,04-23926610,eeoffice@ncut.edu.tw,https://eet.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,電資學院,07141012,電子工程系,04-23924505,7339,04-23926610,eeoffice@ncut.edu.tw,https://eet.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,電資學院,07141012,電子工程系,04-23924505,7339,04-23926610,eeoffice@ncut.edu.tw,https://eet.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,電資學院,07141037,前瞻電資科技研究所,04-23924505,2431,04-23921989,ptoeecs@ncut.edu.tw,http://pteecs.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,工程學院,07151016,機械工程系,04-23924505,7120,04-23930681,meoffice@ncut.edu.tw,http://me.web2.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,工程學院,07151016,機械工程系,04-23924505,7120,04-23930681,meoffice@ncut.edu.tw,http://me.web2.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,工程學院,07151016,機械工程系,04-23924505,7120,04-23930681,meoffice@ncut.edu.tw,http://me.web2.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,工程學院,07151016,機械工程系,04-23924505,7120,04-23930681,meoffice@ncut.edu.tw,http://me.web2.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,工程學院,07151016,機械工程系,04-23924505,7120,04-23930681,meoffice@ncut.edu.tw,http://me.web2.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,工程學院,07151016,機械工程系,04-23924505,7120,04-23930681,meoffice@ncut.edu.tw,http://me.web2.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,工程學院,07151034,智慧機械與智慧製造產業博士學位學程,04-23924505,5159,04-23935714,pmti@ncut.edu.tw,http://pmti.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,工程學院,07151038,智慧自動化工程系,04-23924505,8001,04-23931260,iae@ncut.edu.tw,http://iae.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,工程學院,07151038,智慧自動化工程系,04-23924505,8001,04-23931260,iae@ncut.edu.tw,http://iae.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,管理學院,07191022,工業工程與管理系,04-23924505,7690,04-23934620,iem@ncut.edu.tw,http://www.ie.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,管理學院,07191022,工業工程與管理系,04-23924505,7690,04-23934620,iem@ncut.edu.tw,http://www.ie.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,管理學院,07191022,工業工程與管理系,04-23924505,7690,04-23934620,iem@ncut.edu.tw,http://www.ie.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,管理學院,07191022,工業工程與管理系,04-23924505,7690,04-23934620,iem@ncut.edu.tw,http://www.ie.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,管理學院,07191022,工業工程與管理系,04-23924505,7690,04-23934620,iem@ncut.edu.tw,http://www.ie.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,管理學院,07191022,工業工程與管理系,04-23924505,7690,04-23934620,iem@ncut.edu.tw,http://www.ie.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,工程學院,07194024,精密製造科技研究所博士班,04-23924505,5158~5160,04-23930062,pmti@ncut.edu.tw,http://pmti.ncut.edu.tw/bin/home.php
0043,公立,技專校院,國立勤益科技大學,管理學院,07199036,智慧製造與資訊應用國際碩士學位學程,04-23924505,6005,04-23921742,smais@ncut.edu.tw,http://smais.ncut.edu.tw/
0043,公立,技專校院,國立勤益科技大學,人文創意學院,07312029,景觀系,04-23924505,8103,04-23930737,mld@ncut.edu.tw,http://landscape.ma.ncut.edu.tw/main.php
0043,公立,技專校院,國立勤益科技大學,人文創意學院,07312029,景觀系,04-23924505,8103,04-23930737,mld@ncut.edu.tw,http://landscape.ma.ncut.edu.tw/main.php
0043,公立,技專校院,國立勤益科技大學,人文創意學院,07312029,景觀系,04-23924505,8103,04-23930737,mld@ncut.edu.tw,http://landscape.ma.ncut.edu.tw/main.php
0044,公立,一般大學,國立體育大學,體育學院,01113017,適應體育學系,03-328-3201,8522,03-328-0608,szulan@ntsu.edu.tw,https://ape.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,體育學院,01141001,體育研究所,03-328-3201,8532,03-328-0596,sfchen@ntsu.edu.tw,https://physical.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,體育學院,01141001,體育研究所,03-328-3201,8532,03-328-0596,sfchen@ntsu.edu.tw,https://physical.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,體育學院,01141001,體育研究所,03-328-3201,8532,03-328-0596,sfchen@ntsu.edu.tw,https://physical.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,體育學院,01141016,體育推廣學系,03-328-3201,8513,03-328-0595,a05070060@ntsu.edu.tw,https://dsp.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,體育學院,01141016,體育推廣學系,03-328-3201,8513,03-328-0595,a05070060@ntsu.edu.tw,https://dsp.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,體育學院,01141016,體育推廣學系,03-328-3201,8513,03-328-0595,a05070060@ntsu.edu.tw,https://dsp.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,體育學院,01141016,體育推廣學系,03-328-3201,8513,03-328-0595,a05070060@ntsu.edu.tw,https://dsp.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,體育學院,01141016,體育學院體育推廣原住民專班,03-328-3201,8112,03-397-9283,niun@ntsu.edu.tw,https://ipsp.ntsu.edu.tw
0044,公立,一般大學,國立體育大學,管理學院,04199002,管理學院碩士在職專班,03-328-3201,8554,03-328-8842,yahsin.yen@ntsu.edu.tw,https://com.ntsu.edu.tw/degree-program-of-management/
0044,公立,一般大學,國立體育大學,競技學院,10141005,球類運動技術學系,03-328-3201,2202,03-328-0609,golfwinner@ntsu.edu.tw,https://ballnet.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,競技學院,10141006,陸上運動技術學系,03-328-3201,2220,03-328-0593,dodo@ntsu.edu.tw,https://dostsa.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,競技學院,10141007,技擊運動技術學系,03-328-3201,2225,03-328-4047,dodo@ntsu.edu.tw,https://sports.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,競技學院,10141008,競技與教練科學研究所,03-328-3201,2512,03-328-0619,wsxjanice@ntsu.edu.tw,https://giacs.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,競技學院,10141008,競技與教練科學研究所,03-328-3201,2512,03-328-0619,wsxjanice@ntsu.edu.tw,https://giacs.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,競技學院,10141008,競技與教練科學研究所,03-328-3201,2512,03-328-0619,wsxjanice@ntsu.edu.tw,https://giacs.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,競技學院,10141022,競技運動原住民專班,03-328-3201,2217,03-328-4047,PAO8010@ntsu.edu.tw,https://ists.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,運動與健康科學學院,10142010,運動科學研究所,03-328-3201,2619,03-328-0592,ycwei@ntsu.edu.tw,https://giss.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,運動與健康科學學院,10142010,運動科學研究所,03-328-3201,2619,03-328-0592,ycwei@ntsu.edu.tw,https://giss.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,運動與健康科學學院,10142013,運動與健康科學學院碩士在職專班,03-328-3201,2619,03-328-0592,ycwei@ntsu.edu.tw,https://ehs.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,運動與健康科學學院,10152014,運動保健學系,03-328-3201,2306,03-328-0613,hanabi@ntsu.edu.tw,https://ath.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,運動與健康科學學院,10152014,運動保健學系,03-328-3201,2306,03-328-0613,hanabi@ntsu.edu.tw,https://ath.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,管理學院,10152015,休閒產業經營學系,03-328-3201,8554,03-328-8842,yahsin.yen@ntsu.edu.tw,https://dsmnew.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,管理學院,10152015,休閒產業經營學系,03-328-3201,8554,03-328-8842,yahsin.yen@ntsu.edu.tw,https://dsmnew.ntsu.edu.tw/
0044,公立,一般大學,國立體育大學,管理學院,10152020,國際體育事務碩士學位學程,03-328-3201,8503,03-328-8842,tyw317@ntsu.edu.tw,https://mpisa.ntsu.edu.tw
0044,公立,一般大學,國立體育大學,管理學院,10152021,國際運動管理與創新博士學位學程,03-328-3201,8503,03-328-8842,tyw317@ntsu.edu.tw,https://tsmi.ntsu.edu.tw
0046,公立,技專校院,國立臺北護理健康大學,護理學院,01141019,醫護教育暨數位學習系,02-28227101,3201,02-28212143,tzuhsiu@ntunhs.edu.tw,https://ahedl.ntunhs.edu.tw/
0046,公立,技專校院,國立臺北護理健康大學,護理學院,01141019,醫護教育暨數位學習系,02-28227101,3201,02-28212143,tzuhsiu@ntunhs.edu.tw,https://ahedl.ntunhs.edu.tw/
0046,公立,技專校院,國立臺北護理健康大學,人類發展與健康學院,03131002,生死與健康心理諮商系,02-28227101,7251,02-28212062,doc6726@ntunhs.edu.tw,https://dthc.ntunhs.edu.tw/
0046,公立,技專校院,國立臺北護理健康大學,人類發展與健康學院,03131002,生死與健康心理諮商系,02-28227101,7251,02-28212062,doc6726@ntunhs.edu.tw,https://dthc.ntunhs.edu.tw/
0046,公立,技專校院,國立臺北護理健康大學,健康科技學院,04133004,健康事業管理系,02-28227101,1261,02-23758291,dhcm1218@gmail.com,https://dohcm.ntunhs.edu.tw/index.aspx?id_board=1
0046,公立,技專校院,國立臺北護理健康大學,健康科技學院,04133004,健康事業管理系,02-28227101,1261,02-23758291,dhcm1218@gmail.com,https://dohcm.ntunhs.edu.tw/index.aspx?id_board=1
0046,公立,技專校院,國立臺北護理健康大學,健康科技學院,04133004,健康事業管理系,02-28227101,1261,02-23758291,dhcm1218@gmail.com,https://dohcm.ntunhs.edu.tw/index.aspx?id_board=1
0046,公立,技專校院,國立臺北護理健康大學,健康科技學院,04133004,健康事業管理系,02-28227101,1261,02-23758291,dhcm1218@gmail.com,https://dohcm.ntunhs.edu.tw/index.aspx?id_board=1
0046,公立,技專校院,國立臺北護理健康大學,健康科技學院,04133004,健康事業管理系,02-28227101,1261,02-23758291,dhcm1218@gmail.com,https://dohcm.ntunhs.edu.tw/index.aspx?id_board=1
0046,公立,技專校院,國立臺北護理健康大學,健康科技學院,06131006,資訊管理系,02-28227101,1221,02-28212181,tzuhan@ntunhs.edu.tw,https://im.ntunhs.edu.tw/
0046,公立,技專校院,國立臺北護理健康大學,健康科技學院,06131006,資訊管理系,02-28227101,1221,02-28212181,tzuhan@ntunhs.edu.tw,https://im.ntunhs.edu.tw/
0046,公立,技專校院,國立臺北護理健康大學,智慧健康照護跨領域學院,06131025,人工智慧與健康大數據研究所,02-28227101,1381,無,aibdh2024@ntunhs.edu.tw,https://aibdh.ntunhs.edu.tw/index.php
0046,公立,技專校院,國立臺北護理健康大學,健康科技學院,06199022,健康科技學院碩士班,02-28227101,1201,無,huihui0905@ntunhs.edu.tw,https://newcoht.ntunhs.edu.tw/
0046,公立,技專校院,國立臺北護理健康大學,護理學院,09131009,護理系,02-28227101,3111,02-28213233,edoca11nus@ntunhs.edu.tw,https://nursing.ntunhs.edu.tw/
0046,公立,技專校院,國立臺北護理健康大學,護理學院,09131009,護理系,02-28227101,3111,02-28213233,edoca11nus@ntunhs.edu.tw,https://nursing.ntunhs.edu.tw/
0046,公立,技專校院,國立臺北護理健康大學,護理學院,09131009,護理系,02-28227101,3111,02-28213233,edoca11nus@ntunhs.edu.tw,https://nursing.ntunhs.edu.tw/
0046,公立,技專校院,國立臺北護理健康大學,護理學院,09131009,護理系,02-28227101,3111,02-28213233,edoca11nus@ntunhs.edu.tw,https://nursing.ntunhs.edu.tw/
0046,公立,技專校院,國立臺北護理健康大學,護理學院,09131009,護理系,02-28227101,3111,02-28213233,edoca11nus@ntunhs.edu.tw,https://nursing.ntunhs.edu.tw/
0046,公立,技專校院,國立臺北護理健康大學,護理學院,09131009,護理系,02-28227101,3111,02-28213233,edoca11nus@ntunhs.edu.tw,https://nursing.ntunhs.edu.tw/
